movieId,action,horror,documentary,tv movie,history,adventure,animation,mystery,war,science fiction,comedy,drama,music,family,western,thriller,romance,crime,foreign,fantasy
65066,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65075,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65086,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
65099,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65102,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
65103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65104,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
65107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65110,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65131,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
65134,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
65137,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
65142,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65156,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
65157,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65158,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65203,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
65207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65210,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65213,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65215,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65218,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65233,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65252,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65257,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
65262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65264,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
65270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
65282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65291,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
65296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65300,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
65310,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65317,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
65320,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
65326,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
65332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
65345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65367,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
65386,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65403,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65416,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65421,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65431,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65442,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65448,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65456,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65460,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65482,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65485,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65489,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65501,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65502,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
65503,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
65504,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
65506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65507,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65509,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
65515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
65521,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
65534,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65545,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
65546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65550,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65572,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65573,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65591,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65592,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1
65594,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65596,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
65599,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65611,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65612,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65632,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
65642,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65646,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65650,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65656,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
65662,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
65683,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
65684,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65703,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65707,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
65713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65719,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
65726,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
65749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
65754,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
65755,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
65759,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
65760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
65762,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
65766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65777,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
65787,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
65793,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65796,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65799,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
65821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65830,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
65831,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65839,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
65851,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
65871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65881,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
65885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
65889,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
65891,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
65892,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65900,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
65904,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
65953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65958,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65967,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
65973,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65990,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
65992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65994,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66022,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
66025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66034,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
66035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66045,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66060,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66066,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66125,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
66127,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66129,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
66144,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66150,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
66175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66177,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
66187,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
66194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66195,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
66209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66247,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66340,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66344,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66436,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
66447,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
66469,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
66473,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
66485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66487,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
66536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66537,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66538,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66540,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66566,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
66568,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
66584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66590,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66592,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
66597,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66608,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
66623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66628,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66634,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
66638,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
66659,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66664,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66701,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66702,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
66706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
66707,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
66720,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66722,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66733,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
66741,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
66753,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66770,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66775,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
66780,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66799,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
66812,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66881,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66892,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
66893,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66895,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66897,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66926,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66942,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
66944,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66945,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
66946,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
66949,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66953,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
66956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66963,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
66965,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
66966,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
66967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
66968,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
66969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
66984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
66997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
67022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
67025,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
67062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
67067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67079,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
67089,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
